createdAt,status,seqNumber,slot,completedAt,pax,grossTotal,nettTotal,type
2023-08-31 19:16:33.471 UTC,COMPLETED,2597,TA85,2023-08-31 19:19:40.512 UTC,0,33.5,33.5,Takeaway
2023-08-14 10:06:21.393 UTC,COMPLETED,1241,01,2023-08-14 10:08:03.774 UTC,1,2.0,1.1,Dine In
2023-08-14 00:43:07.933 UTC,COMPLETED,1207,01,2023-08-14 01:04:23.533 UTC,1,33.6,37.0,Dine In
2023-08-14 16:37:41.893 UTC,COMPLETED,1262,01,2023-08-14 16:38:56.962 UTC,1,15.5,17.1,Dine In
2023-08-14 14:12:38.756 UTC,COMPLETED,1254,02,2023-08-14 14:38:16.071 UTC,1,45.4,47.4,Dine In
2023-08-14 04:29:27.373 UTC,COMPLETED,1219,02,2023-08-14 05:04:29.035 UTC,2,48.9,53.8,Dine In
2023-08-14 05:57:27.528 UTC,COMPLETED,1231,02,2023-08-14 06:25:31.478 UTC,1,19.4,21.3,Dine In
2023-08-14 11:56:19.108 UTC,COMPLETED,1244,02,2023-08-14 12:19:53.349 UTC,2,16.9,17.7,Dine In
2023-08-14 05:36:34.662 UTC,COMPLETED,1230,02,2023-08-14 05:55:26.788 UTC,1,14.9,16.4,Dine In
2023-08-14 23:13:47.915 UTC,COMPLETED,1268,03,2023-08-14 23:25:34.347 UTC,1,46.2,46.2,Dine In
2023-08-14 14:59:29.541 UTC,COMPLETED,1256,03,2023-08-14 14:59:59.691 UTC,1,20.4,22.4,Dine In
2023-08-14 10:38:59.865 UTC,COMPLETED,1242,03,2023-08-14 11:15:56.513 UTC,3,65.1,68.0,Dine In
2023-08-14 04:57:16.853 UTC,COMPLETED,1223,03,2023-08-14 05:23:54.866 UTC,2,27.9,30.7,Dine In
2023-08-14 15:40:36.627 UTC,COMPLETED,1258,03,2023-08-14 16:31:48.722 UTC,3,73.6,81.0,Dine In
2023-08-14 03:35:39.572 UTC,COMPLETED,1216,05,2023-08-14 03:51:48.897 UTC,1,36.3,39.9,Dine In
2023-08-14 05:03:52.255 UTC,COMPLETED,1225,05,2023-08-14 05:28:46.823 UTC,1,21.4,23.5,Dine In
2023-08-14 02:12:24.638 UTC,COMPLETED,1214,05,2023-08-14 02:48:40.965 UTC,2,47.0,50.2,Dine In
2023-08-14 12:42:19.738 UTC,COMPLETED,1246,05,2023-08-14 13:16:33.991 UTC,1,19.4,21.3,Dine In
2023-08-14 07:15:57.138 UTC,COMPLETED,1234,05,2023-08-14 08:34:05.592 UTC,2,41.3,45.4,Dine In
2023-08-14 04:17:10.045 UTC,COMPLETED,1218,05,2023-08-14 04:52:52.374 UTC,2,41.5,45.7,Dine In
2023-08-14 01:16:18.156 UTC,COMPLETED,1210,06,2023-08-14 02:07:01.79 UTC,2,53.9,59.3,Dine In
2023-08-14 07:13:27.548 UTC,COMPLETED,1233,06,2023-08-14 07:43:05.77 UTC,3,23.7,26.1,Dine In
2023-08-14 16:02:41.243 UTC,COMPLETED,1260,06,2023-08-14 16:21:18.783 UTC,6,19.4,21.3,Dine In
2023-08-14 23:22:50.732 UTC,COMPLETED,1270,06,2023-08-14 23:59:12.125 UTC,1,28.2,31.0,Dine In
2023-08-14 05:08:57.445 UTC,COMPLETED,1226,06,2023-08-14 05:33:30.633 UTC,1,62.6,65.6,Dine In
2023-08-14 09:29:19.7 UTC,COMPLETED,1239,07,2023-08-14 09:49:03.486 UTC,8,21.0,23.1,Dine In
2023-08-14 13:40:44.799 UTC,COMPLETED,1252,08,2023-08-14 14:03:56.659 UTC,8,27.9,29.2,Dine In
2023-08-14 05:25:23.275 UTC,COMPLETED,1229,08,2023-08-14 05:39:37.131 UTC,1,14.9,16.4,Dine In
2023-08-14 15:32:25.416 UTC,COMPLETED,1257,08,2023-08-14 17:30:04.478 UTC,1,236.7,260.4,Dine In
2023-08-14 04:40:17.581 UTC,COMPLETED,1221,10,2023-08-14 06:35:42.143 UTC,1,0.0,0.0,Dine In
2023-08-14 03:37:33.385 UTC,COMPLETED,1217,11,2023-08-14 04:19:23.766 UTC,3,57.2,62.9,Dine In
2023-08-14 12:46:56.386 UTC,COMPLETED,1247,12,2023-08-14 13:14:24.934 UTC,1,56.2,61.8,Dine In
2023-08-14 01:22:23.848 UTC,COMPLETED,1211,12,2023-08-14 02:02:01.434 UTC,3,41.8,46.0,Dine In
2023-08-14 01:00:44.484 UTC,COMPLETED,1209,15,2023-08-14 01:21:55.394 UTC,2,33.7,37.1,Dine In
2023-08-14 05:12:31.527 UTC,COMPLETED,1227,15,2023-08-14 05:38:05.718 UTC,1,14.9,16.4,Dine In
2023-08-14 01:39:07.68 UTC,COMPLETED,1213,15,2023-08-14 02:27:25.211 UTC,1,46.4,51.0,Dine In
2023-08-14 10:59:48.936 UTC,COMPLETED,1243,15,2023-08-14 12:14:58.818 UTC,15,6.0,6.6,Dine In
2023-08-14 15:57:27.461 UTC,COMPLETED,1259,15,2023-08-14 16:30:34.646 UTC,15,19.4,21.3,Dine In
2023-08-14 07:24:36.242 UTC,COMPLETED,1235,15,2023-08-14 07:41:28.327 UTC,1,21.4,23.5,Dine In
2023-08-14 08:04:09.072 UTC,COMPLETED,1237,15,2023-08-14 08:44:03.279 UTC,2,39.8,43.8,Dine In
2023-08-14 17:36:17.876 UTC,COMPLETED,1263,15,2023-08-14 18:57:06.452 UTC,15,49.8,54.8,Dine In
2023-08-14 13:58:10.087 UTC,COMPLETED,1253,15,2023-08-14 14:13:49.954 UTC,15,21.9,23.6,Dine In
2023-08-14 22:55:52.963 UTC,COMPLETED,1266,15,2023-08-14 23:11:43.878 UTC,1,11.0,12.1,Dine In
2023-08-14 04:56:49.419 UTC,COMPLETED,1222,16,2023-08-14 05:35:46.713 UTC,3,54.5,60.0,Dine In
2023-08-14 08:46:27.298 UTC,COMPLETED,1238,16,2023-08-14 09:45:41.428 UTC,1,22.9,25.2,Dine In
2023-08-14 00:39:23.255 UTC,COMPLETED,1206,16,2023-08-14 01:19:05.952 UTC,2,26.0,28.6,Dine In
2023-08-14 13:28:23.642 UTC,COMPLETED,1249,16,2023-08-14 13:46:02.122 UTC,16,14.9,16.4,Dine In
2023-08-14 02:31:11.407 UTC,COMPLETED,1215,16,2023-08-14 02:47:51.097 UTC,1,19.4,21.3,Dine In
2023-08-14 12:37:56.809 UTC,COMPLETED,1245,17,2023-08-14 13:13:44.063 UTC,2,24.4,26.8,Dine In
2023-08-14 18:18:36.929 UTC,COMPLETED,1265,17,2023-08-14 18:44:01.853 UTC,17,30.8,33.9,Dine In
2023-08-14 00:55:59.462 UTC,COMPLETED,1208,17,2023-08-14 01:16:15.409 UTC,1,19.2,21.1,Dine In
2023-08-14 13:36:06.876 UTC,COMPLETED,1250,17,2023-08-14 14:04:41.738 UTC,17,20.9,23.0,Dine In
2023-08-14 16:17:09.87 UTC,COMPLETED,1261,17,2023-08-14 18:08:17.703 UTC,2,129.2,142.1,Dine In
2023-08-14 05:03:18.124 UTC,COMPLETED,1224,17,2023-08-14 05:25:47.145 UTC,2,47.2,51.9,Dine In
2023-08-14 01:37:08.036 UTC,COMPLETED,1212,17,2023-08-14 02:04:06.945 UTC,3,53.8,59.2,Dine In
2023-08-14 23:12:05.84 UTC,COMPLETED,1267,17,2023-08-14 23:31:54.603 UTC,1,28.6,31.5,Dine In
2023-08-14 14:38:56.504 UTC,COMPLETED,1255,17,2023-08-14 14:40:20.227 UTC,3,40.4,42.2,Dine In
2023-08-14 07:59:55.391 UTC,COMPLETED,1236,17,2023-08-14 09:46:23.217 UTC,1,15.9,17.5,Dine In
2023-08-14 12:58:42.876 UTC,VOIDED,1248,18,2023-08-14 13:00:41.292 UTC,18,0.0,0.0,Dine In
2023-08-14 23:16:05.853 UTC,COMPLETED,1269,19,2023-08-14 23:42:13.058 UTC,1,21.4,22.9,Dine In
2023-08-14 05:19:38.324 UTC,COMPLETED,1228,19,2023-08-14 05:46:26.185 UTC,2,30.4,33.4,Dine In
2023-08-14 04:31:42.996 UTC,COMPLETED,1220,30,2023-08-14 06:35:58.148 UTC,1,16.9,0.0,Dine In
2023-08-14 06:24:20.684 UTC,COMPLETED,1232,TA79,2023-08-14 06:30:05.89 UTC,0,30.8,30.8,Takeaway
2023-08-14 09:59:12.647 UTC,COMPLETED,1240,TA83,2023-08-14 10:00:44.067 UTC,0,15.9,15.9,Takeaway
2023-08-14 13:37:17.289 UTC,COMPLETED,1251,TA84,2023-08-14 13:38:35.811 UTC,0,15.4,15.4,Takeaway
2023-08-14 18:10:02.264 UTC,COMPLETED,1264,TA86,2023-08-14 18:10:53.82 UTC,0,12.0,12.0,Takeaway
2023-08-14 23:45:35.324 UTC,COMPLETED,1271,TA87,2023-08-14 23:46:46.35 UTC,0,30.8,30.8,Takeaway
2023-08-09 04:26:20.088 UTC,COMPLETED,903,01,2023-08-09 04:41:09.982 UTC,1,12.7,14.0,Dine In
2023-08-09 23:33:43.891 UTC,COMPLETED,945,01,2023-08-09 23:39:23.243 UTC,1,9.0,9.9,Dine In
2023-08-09 18:53:06.568 UTC,COMPLETED,943,01,2023-08-09 19:03:44.567 UTC,1,8.9,9.8,Dine In
2023-08-09 07:56:55.201 UTC,COMPLETED,918,02,2023-08-09 08:07:03.628 UTC,1,10.0,11.0,Dine In
2023-08-09 04:19:11.928 UTC,COMPLETED,901,02,2023-08-09 04:28:01.424 UTC,1,11.5,11.5,Dine In
2023-08-09 10:34:48.839 UTC,COMPLETED,925,02,2023-08-09 11:26:57.097 UTC,3,44.0,48.4,Dine In
2023-08-09 04:52:50.878 UTC,COMPLETED,908,02,2023-08-09 05:21:15.851 UTC,2,29.0,31.9,Dine In
2023-08-09 01:48:12.295 UTC,COMPLETED,889,02,2023-08-09 02:04:22.467 UTC,1,3.7,4.1,Dine In
2023-08-09 00:27:31.966 UTC,COMPLETED,882,03,2023-08-09 00:56:44.928 UTC,2,18.0,19.8,Dine In
2023-08-09 04:16:36.212 UTC,COMPLETED,899,03,2023-08-09 04:42:25.704 UTC,1,17.0,18.7,Dine In
2023-08-09 09:28:28.987 UTC,COMPLETED,920,03,2023-08-09 09:41:31.79 UTC,1,16.5,18.2,Dine In
2023-08-09 05:11:47.425 UTC,COMPLETED,911,03,2023-08-09 06:17:36.436 UTC,2,29.4,32.3,Dine In
2023-08-09 15:01:54.868 UTC,COMPLETED,939,03,2023-08-09 15:19:27.819 UTC,2,26.4,28.1,Dine In
2023-08-09 00:52:39.047 UTC,COMPLETED,885,05,2023-08-09 01:06:00.283 UTC,1,13.5,14.9,Dine In
2023-08-09 11:11:56.651 UTC,COMPLETED,930,05,2023-08-09 11:46:41.189 UTC,2,35.8,37.4,Dine In
2023-08-09 03:08:32.48 UTC,COMPLETED,893,05,2023-08-09 04:03:42.515 UTC,3,58.9,63.8,Dine In
2023-08-09 04:41:36.244 UTC,COMPLETED,906,05,2023-08-09 05:08:00.709 UTC,2,21.5,23.7,Dine In
2023-08-09 04:14:22.216 UTC,COMPLETED,898,06,2023-08-09 04:35:43.59 UTC,1,9.0,9.9,Dine In
2023-08-09 03:25:54.734 UTC,COMPLETED,894,06,2023-08-09 04:04:03.588 UTC,2,95.1,104.6,Dine In
2023-08-09 04:58:02.99 UTC,COMPLETED,909,07,2023-08-09 05:33:59.433 UTC,7,66.4,73.0,Dine In
2023-08-09 18:05:20.999 UTC,COMPLETED,941,07,2023-08-09 19:10:06.822 UTC,5,125.7,138.3,Dine In
2023-08-09 12:59:30.376 UTC,COMPLETED,933,08,2023-08-09 13:14:10.826 UTC,1,14.5,16.0,Dine In
2023-08-09 11:51:28.865 UTC,COMPLETED,932,08,2023-08-09 12:10:25.346 UTC,1,9.0,9.9,Dine In
2023-08-09 05:01:29.22 UTC,COMPLETED,910,08,2023-08-09 05:22:54.533 UTC,2,26.8,29.5,Dine In
2023-08-09 11:07:58.38 UTC,COMPLETED,929,08,2023-08-09 11:29:23.749 UTC,8,8.9,9.3,Dine In
2023-08-09 04:16:44.206 UTC,COMPLETED,900,08,2023-08-09 04:35:12.246 UTC,2,30.9,34.0,Dine In
2023-08-09 06:45:00.502 UTC,COMPLETED,914,09,2023-08-09 07:40:51.312 UTC,2,17.0,17.8,Dine In
2023-08-09 04:24:01.246 UTC,COMPLETED,902,10,2023-08-09 04:36:54.284 UTC,3,27.5,30.3,Dine In
2023-08-09 02:17:34.54 UTC,COMPLETED,892,10,2023-08-09 02:39:59.914 UTC,1,23.0,24.4,Dine In
2023-08-09 01:55:28.172 UTC,COMPLETED,890,11,2023-08-09 02:59:10.504 UTC,4,68.1,74.9,Dine In
2023-08-09 07:15:34.314 UTC,COMPLETED,916,11,2023-08-09 07:30:19.172 UTC,2,22.5,24.8,Dine In
2023-08-09 05:43:03.894 UTC,COMPLETED,913,11,2023-08-09 06:14:27.106 UTC,11,21.0,23.1,Dine In
2023-08-09 00:51:35.26 UTC,COMPLETED,884,11,2023-08-09 01:05:09.411 UTC,3,21.8,24.0,Dine In
2023-08-09 13:41:28.887 UTC,COMPLETED,934,11,2023-08-09 14:03:25.042 UTC,11,19.0,20.9,Dine In
2023-08-09 04:38:01.218 UTC,COMPLETED,904,12,2023-08-09 05:04:46.826 UTC,4,41.0,45.1,Dine In
2023-08-09 04:39:37.568 UTC,COMPLETED,905,13,2023-08-09 05:04:34.021 UTC,4,36.0,39.6,Dine In
2023-08-09 03:48:26.21 UTC,COMPLETED,895,15,2023-08-09 03:49:37.13 UTC,1,3.8,3.8,Dine In
2023-08-09 14:23:59.163 UTC,COMPLETED,937,15,2023-08-09 14:59:52.685 UTC,1,13.3,14.6,Dine In
2023-08-09 10:02:53.151 UTC,COMPLETED,924,15,2023-08-09 10:23:35.097 UTC,2,40.9,45.0,Dine In
2023-08-09 01:28:22.766 UTC,COMPLETED,886,15,2023-08-09 02:03:39.041 UTC,1,17.0,18.7,Dine In
2023-08-09 07:47:31.213 UTC,COMPLETED,917,16,2023-08-09 08:21:35.791 UTC,2,62.5,65.3,Dine In
2023-08-09 01:47:15.542 UTC,COMPLETED,888,16,2023-08-09 02:05:55.745 UTC,2,20.0,22.0,Dine In
2023-08-09 00:41:23.16 UTC,COMPLETED,883,16,2023-08-09 00:51:42.656 UTC,1,9.5,9.5,Dine In
2023-08-09 14:43:21.785 UTC,COMPLETED,938,16,2023-08-09 15:33:29.2 UTC,16,15.5,17.1,Dine In
2023-08-09 10:50:09.902 UTC,COMPLETED,926,17,2023-08-09 11:09:52.995 UTC,17,11.0,12.1,Dine In
2023-08-09 01:33:22.389 UTC,COMPLETED,887,17,2023-08-09 01:56:16.793 UTC,2,22.7,25.0,Dine In
2023-08-09 13:51:28.953 UTC,COMPLETED,936,17,2023-08-09 15:10:45.446 UTC,1,5.5,6.1,Dine In
2023-08-09 04:10:19.762 UTC,COMPLETED,897,17,2023-08-09 04:23:28.012 UTC,1,11.0,12.1,Dine In
2023-08-09 00:06:50.411 UTC,COMPLETED,881,17,2023-08-09 00:50:46.122 UTC,1,12.3,13.5,Dine In
2023-08-11 16:40:45.779 UTC,COMPLETED,1044,08,2023-08-11 17:08:10.828 UTC,8,22.9,25.2,Dine In
2023-08-09 05:19:27.129 UTC,COMPLETED,912,17,2023-08-09 07:33:34.91 UTC,1,14.5,16.0,Dine In
2023-08-09 15:28:57.364 UTC,COMPLETED,940,17,2023-08-09 16:09:50.011 UTC,1,19.9,21.9,Dine In
2023-08-09 04:49:59.363 UTC,COMPLETED,907,17,2023-08-09 05:14:36.519 UTC,3,47.8,52.6,Dine In
2023-08-09 18:28:59.095 UTC,COMPLETED,942,17,2023-08-09 18:54:49.671 UTC,17,14.5,16.0,Dine In
2023-08-09 22:42:17.271 UTC,COMPLETED,944,17,2023-08-09 23:02:50.293 UTC,1,31.9,35.1,Dine In
2023-08-09 11:21:29.621 UTC,COMPLETED,931,17,2023-08-09 11:53:05.827 UTC,2,29.2,32.1,Dine In
2023-08-09 06:54:49.93 UTC,COMPLETED,915,29,2023-08-14 13:11:54.13 UTC,2,49.4,54.3,Dine In
2023-08-09 03:51:11.37 UTC,COMPLETED,896,30,2023-08-09 15:01:11.873 UTC,30,23.3,0.0,Dine In
2023-08-09 02:08:40.975 UTC,COMPLETED,891,30,2023-08-09 03:50:55.891 UTC,30,0.0,0.0,Dine In
2023-08-09 08:03:43.562 UTC,COMPLETED,919,TA44,2023-08-09 08:17:00.062 UTC,0,8.0,8.0,Takeaway
2023-08-09 09:36:48.973 UTC,COMPLETED,921,TA45,2023-08-09 09:44:32.713 UTC,0,30.4,30.4,Takeaway
2023-08-09 09:40:04.973 UTC,COMPLETED,922,TA46,2023-08-09 09:40:32.181 UTC,0,11.5,11.5,Takeaway
2023-08-09 09:56:39.25 UTC,COMPLETED,923,TA47,2023-08-09 09:57:36.85 UTC,0,19.0,19.0,Takeaway
2023-08-09 10:51:19.69 UTC,VOIDED,927,TA48,2023-08-09 10:55:22.949 UTC,30,0.0,0.0,Takeaway
2023-08-09 10:55:48.409 UTC,COMPLETED,928,TA49,2023-08-09 10:57:48.61 UTC,41,9.5,9.5,Takeaway
2023-08-09 13:47:44.343 UTC,COMPLETED,935,TA50,2023-08-09 13:48:53.596 UTC,0,24.9,24.9,Takeaway
2023-08-30 13:11:53.735 UTC,VOIDED,2506,01,2023-08-30 13:14:02.429 UTC,1,0.0,0.0,Dine In
2023-08-30 14:16:35.751 UTC,COMPLETED,2513,01,2023-08-30 14:16:59.921 UTC,1,4.3,4.7,Dine In
2023-08-30 05:39:21.454 UTC,COMPLETED,2484,01,2023-08-30 05:59:19.629 UTC,1,18.5,14.9,Dine In
2023-08-30 14:41:15.077 UTC,COMPLETED,2516,02,2023-08-30 14:56:57.286 UTC,1,13.5,14.9,Dine In
2023-08-30 16:45:28.786 UTC,COMPLETED,2525,02,2023-08-30 17:23:10.818 UTC,2,16.9,18.6,Dine In
2023-08-30 05:41:04.259 UTC,COMPLETED,2485,02,2023-08-30 06:07:13.471 UTC,2,36.8,35.0,Dine In
2023-08-30 05:49:13.681 UTC,COMPLETED,2488,03,2023-08-30 06:04:30.589 UTC,1,14.9,16.4,Dine In
2023-08-30 19:37:06.964 UTC,COMPLETED,2534,03,2023-08-30 20:15:46.864 UTC,3,51.2,56.3,Dine In
2023-08-30 14:48:14.039 UTC,COMPLETED,2517,03,2023-08-30 15:19:06.983 UTC,2,34.3,37.7,Dine In
2023-08-30 14:10:02.877 UTC,COMPLETED,2512,03,2023-08-30 14:42:02.818 UTC,1,16.5,18.2,Dine In
2023-08-30 05:09:27.021 UTC,COMPLETED,2479,05,2023-08-30 05:58:36.6 UTC,2,33.4,36.7,Dine In
2023-08-30 13:20:22.188 UTC,COMPLETED,2508,05,2023-08-30 14:51:33.285 UTC,5,41.2,45.3,Dine In
2023-08-30 15:10:45.369 UTC,COMPLETED,2519,05,2023-08-30 15:41:30.403 UTC,1,19.4,21.3,Dine In
2023-08-30 12:32:57.182 UTC,COMPLETED,2505,05,2023-08-30 12:57:32.359 UTC,5,82.5,90.8,Dine In
2023-08-30 10:27:40.111 UTC,COMPLETED,2502,06,2023-08-30 10:57:04.333 UTC,3,40.7,44.8,Dine In
2023-08-30 16:28:51.057 UTC,COMPLETED,2524,06,2023-08-30 16:52:54.348 UTC,3,65.2,71.7,Dine In
2023-08-30 12:19:21.129 UTC,COMPLETED,2504,06,2023-08-30 12:46:06.63 UTC,6,38.8,42.7,Dine In
2023-08-30 05:07:34.681 UTC,COMPLETED,2478,06,2023-08-30 05:53:08.954 UTC,3,90.5,99.6,Dine In
2023-08-30 14:27:17.577 UTC,COMPLETED,2514,06,2023-08-30 14:56:02.105 UTC,4,63.6,70.0,Dine In
2023-08-30 19:22:19.88 UTC,COMPLETED,2533,06,2023-08-30 20:12:24.526 UTC,6,124.0,136.4,Dine In
2023-08-30 09:20:58.043 UTC,COMPLETED,2501,07,2023-08-30 10:05:26.249 UTC,7,115.3,119.9,Dine In
2023-08-30 15:00:46.246 UTC,COMPLETED,2518,07,2023-08-30 15:31:14.001 UTC,7,80.9,89.0,Dine In
2023-08-30 20:11:27.187 UTC,VOIDED,2537,07,2023-08-30 20:12:59.731 UTC,6,0.0,0.0,Dine In
2023-08-30 05:44:47.879 UTC,COMPLETED,2487,07,2023-08-30 06:24:43.9 UTC,2,33.1,36.4,Dine In
2023-08-30 20:10:02.803 UTC,COMPLETED,2536,07,2023-08-30 20:16:04.221 UTC,6,55.8,61.4,Dine In
2023-08-30 07:05:04.734 UTC,COMPLETED,2491,08,2023-08-30 07:24:54.183 UTC,1,19.4,21.3,Dine In
2023-08-30 00:31:42.833 UTC,COMPLETED,2466,08,2023-08-30 01:00:24.789 UTC,1,17.9,19.7,Dine In
2023-08-30 05:23:03.189 UTC,COMPLETED,2482,08,2023-08-30 05:53:27.762 UTC,1,18.6,20.5,Dine In
2023-08-30 05:51:54.464 UTC,COMPLETED,2489,09,2023-08-30 06:08:53.77 UTC,3,37.7,41.5,Dine In
2023-08-30 18:55:18.265 UTC,COMPLETED,2532,10,2023-08-30 19:25:59.487 UTC,10,88.5,97.4,Dine In
2023-08-30 16:20:25.718 UTC,COMPLETED,2523,11,2023-08-30 16:43:38.211 UTC,11,51.1,56.2,Dine In
2023-08-30 13:32:45.364 UTC,COMPLETED,2510,11,2023-08-30 14:07:57.89 UTC,2,40.8,44.9,Dine In
2023-08-30 05:18:18.514 UTC,COMPLETED,2480,11,2023-08-30 05:51:37.468 UTC,4,53.0,52.8,Dine In
2023-08-30 03:14:15.681 UTC,COMPLETED,2473,11,2023-08-30 03:47:15.817 UTC,1,19.4,21.3,Dine In
2023-08-30 10:33:24.143 UTC,COMPLETED,2503,11,2023-08-30 12:48:11.315 UTC,1,15.9,17.5,Dine In
2023-08-30 04:18:40.978 UTC,COMPLETED,2474,11,2023-08-30 04:52:23.967 UTC,2,38.8,42.7,Dine In
2023-08-30 14:30:25.44 UTC,COMPLETED,2515,11,2023-08-30 14:52:07.241 UTC,1,11.0,12.1,Dine In
2023-08-30 09:10:07.332 UTC,COMPLETED,2500,12,2023-08-30 09:34:39.134 UTC,2,36.4,40.0,Dine In
2023-08-30 05:20:01.065 UTC,COMPLETED,2481,12,2023-08-30 05:52:43.186 UTC,3,37.2,40.9,Dine In
2023-08-30 13:56:16.622 UTC,COMPLETED,2511,15,2023-08-30 14:26:20.8 UTC,16,11.0,12.1,Dine In
2023-08-30 06:11:12.65 UTC,COMPLETED,2490,15,2023-08-30 07:13:13.659 UTC,1,19.4,21.3,Dine In
2023-08-30 18:45:16.363 UTC,COMPLETED,2531,15,2023-08-30 19:17:51.391 UTC,15,51.7,56.9,Dine In
2023-08-30 13:31:17.161 UTC,COMPLETED,2509,15,2023-08-30 14:26:51.907 UTC,15,10.5,11.6,Dine In
2023-08-30 07:06:14.243 UTC,COMPLETED,2492,16,2023-08-30 07:49:03.745 UTC,1,16.0,17.6,Dine In
2023-08-30 08:37:13.96 UTC,COMPLETED,2498,16,2023-08-30 09:28:50.006 UTC,3,40.8,44.9,Dine In
2023-08-30 01:45:57.095 UTC,COMPLETED,2471,16,2023-08-30 02:25:40.046 UTC,2,21.4,23.5,Dine In
2023-08-30 16:09:50.993 UTC,COMPLETED,2522,16,2023-08-30 16:30:20.424 UTC,2,25.3,27.8,Dine In
2023-08-30 05:25:39.174 UTC,COMPLETED,2483,16,2023-08-30 05:46:43.351 UTC,1,13.0,14.3,Dine In
2023-08-30 23:32:44.947 UTC,COMPLETED,2538,16,2023-08-31 00:24:42.781 UTC,16,37.2,40.9,Dine In
2023-08-30 17:50:37.947 UTC,COMPLETED,2529,16,2023-08-30 18:20:08.427 UTC,16,64.9,71.4,Dine In
2023-08-30 04:43:02.835 UTC,COMPLETED,2475,17,2023-08-30 05:18:30.027 UTC,3,54.2,54.1,Dine In
2023-08-30 19:42:17.644 UTC,COMPLETED,2535,17,2023-08-30 20:31:44.609 UTC,17,23.8,26.2,Dine In
2023-08-30 01:40:17.459 UTC,COMPLETED,2470,17,2023-08-30 01:55:22.789 UTC,2,24.2,26.6,Dine In
2023-08-30 16:48:45.252 UTC,COMPLETED,2526,17,2023-08-30 16:49:23.147 UTC,1,10.0,11.0,Dine In
2023-08-30 17:11:11.471 UTC,COMPLETED,2528,17,2023-08-30 17:32:47.117 UTC,17,33.9,37.3,Dine In
2023-08-30 13:14:08.785 UTC,COMPLETED,2507,18,2023-08-30 13:48:15.093 UTC,18,17.9,19.7,Dine In
2023-08-30 01:39:41.493 UTC,COMPLETED,2469,30,2023-08-30 07:48:45.811 UTC,1,26.9,0.0,Dine In
2023-08-30 01:24:16.991 UTC,COMPLETED,2468,30,2023-08-30 01:24:47.091 UTC,1,14.9,0.0,Dine In
2023-08-30 00:38:21.835 UTC,COMPLETED,2467,30,2023-08-30 00:39:12.944 UTC,1,21.4,0.0,Dine In
2023-08-30 05:42:10.928 UTC,COMPLETED,2486,C28,2023-08-30 05:58:41.898 UTC,0,19.4,21.3,Counter
2023-08-30 23:52:15.213 UTC,COMPLETED,2539,C29,2023-08-31 00:08:04.866 UTC,0,44.3,44.3,Counter
2023-08-30 17:06:51.451 UTC,COMPLETED,2527,D01,2023-08-30 17:21:22.927 UTC,0,27.9,27.9,Delivery
2023-08-30 18:21:59.531 UTC,COMPLETED,2530,D02,2023-08-30 18:24:30.503 UTC,0,36.8,36.8,Delivery
2023-08-30 03:09:01.753 UTC,COMPLETED,2472,TA63,2023-08-30 04:12:09.959 UTC,0,15.4,15.4,Takeaway
2023-08-30 04:49:33.161 UTC,COMPLETED,2476,TA64,2023-08-30 04:51:00.801 UTC,0,40.2,40.2,Takeaway
2023-08-30 04:57:14.696 UTC,COMPLETED,2477,TA65,2023-08-30 05:13:14.795 UTC,0,18.4,18.4,Takeaway
2023-08-30 07:11:15.447 UTC,COMPLETED,2493,TA66,2023-08-30 07:44:40.291 UTC,0,14.9,14.9,Takeaway
2023-08-30 07:15:36.815 UTC,COMPLETED,2494,TA67,2023-08-30 07:44:51.739 UTC,0,14.4,14.4,Takeaway
2023-08-30 07:18:42.102 UTC,COMPLETED,2495,TA68,2023-08-30 08:22:29.834 UTC,0,16.9,16.9,Takeaway
2023-08-30 08:05:48.161 UTC,COMPLETED,2496,TA69,2023-08-30 08:44:47.653 UTC,0,15.4,15.4,Takeaway
2023-08-30 08:06:32.677 UTC,COMPLETED,2497,TA70,2023-08-30 08:47:30.789 UTC,0,31.8,31.8,Takeaway
2023-08-30 08:52:35.1 UTC,COMPLETED,2499,TA71,2023-08-30 09:50:14.467 UTC,0,14.0,14.0,Takeaway
2023-08-30 15:41:33.642 UTC,COMPLETED,2520,TA73,2023-08-30 16:48:43.087 UTC,0,13.5,13.5,Takeaway
2023-08-30 15:49:55.84 UTC,COMPLETED,2521,TA74,2023-08-30 16:48:34.383 UTC,0,28.8,28.8,Takeaway
2023-08-27 03:17:34.709 UTC,COMPLETED,2280,09,2023-08-27 03:57:31.645 UTC,2,38.9,42.8,Dine In
2023-08-27 01:37:12.532 UTC,COMPLETED,2274,05,2023-08-27 03:16:27.144 UTC,2,89.5,95.4,Dine In
2023-08-27 11:29:05.795 UTC,COMPLETED,2312,12,2023-08-27 11:53:02.302 UTC,2,29.8,32.8,Dine In
2023-08-27 16:21:05.396 UTC,COMPLETED,2322,16,2023-08-27 16:48:11.506 UTC,16,17.9,19.7,Dine In
2023-08-27 05:48:14.744 UTC,COMPLETED,2299,11,2023-08-27 06:20:48.06 UTC,3,42.8,47.1,Dine In
2023-08-27 09:09:45.209 UTC,COMPLETED,2306,15,2023-08-27 09:41:46.399 UTC,1,34.9,38.4,Dine In
2023-08-27 15:20:29.312 UTC,COMPLETED,2320,17,2023-08-27 15:47:27.068 UTC,17,31.8,35.0,Dine In
